date,close,pb
2016-06-27,14.6,1.342601
2016-06-28,14.59,1.341681
2016-06-29,14.89,1.369269
2016-06-30,14.78,1.359153
2016-07-01,14.84,1.364671
2016-07-04,15.35,1.41157
2016-07-05,15.31,1.407891
2016-07-06,15.31,1.407891
2016-07-07,15.2,1.397776
2016-07-08,15.1,1.38858
2016-07-11,15.35,1.41157
2016-07-12,15.15,1.393178
2016-07-13,15.53,1.428122
2016-07-14,15.7,1.443755
2016-07-15,15.7,1.443755
2016-07-18,15.88,1.460308
2016-07-19,15.62,1.436399
2016-07-20,15.52,1.427203
2016-07-21,15.81,1.453871
2016-07-22,15.56,1.430881
2016-07-25,15.46,1.421685
2016-07-26,15.73,1.446514
2016-07-27,15.44,1.419846
2016-07-28,15.23,1.400535
2016-07-29,15.42,1.418007
2016-08-01,15.4,1.416168
2016-08-02,15.25,1.402374
2016-08-03,15.27,1.404213
2016-08-04,15.35,1.41157
2016-08-05,15.8,1.452951
2016-08-08,15.74,1.447434
2016-08-09,15.82,1.45479
2016-08-10,15.75,1.448353
2016-08-11,16.33,1.501689
2016-08-12,17.09,1.571578
2016-08-15,17.4,1.600086
2016-08-16,16.22,1.491574
2016-08-17,16.19,1.488815
2016-08-18,16.35,1.503529
2016-08-19,16.25,1.494333
2016-08-22,16.19,1.488815
2016-08-23,16.26,1.495252
2016-08-24,16.14,1.484217
2016-08-25,16.02,1.473182
2016-08-26,16.01,1.472263
2016-08-29,16.24,1.431722
2016-08-30,16.64,1.466986
2016-08-31,16.7,1.472275
2016-09-01,16.53,1.457288
2016-09-02,16.47,1.451998
2016-09-05,16.19,1.427314
2016-09-06,16.28,1.435248
2016-09-07,16.32,1.438774
2016-09-08,16.2,1.428195
2016-09-09,16.22,1.429958
2016-09-12,15.99,1.409681
2016-09-13,15.86,1.398221
2016-09-14,15.38,1.355904
2016-09-19,15.43,1.360312
2016-09-20,15.32,1.350614
2016-09-21,15.44,1.361193
2016-09-22,15.71,1.384997
2016-09-23,15.68,1.382352
2016-09-26,15.32,1.350614
2016-09-27,15.32,1.350614
2016-09-28,15.31,1.349733
2016-09-29,15.6,1.375299
2016-09-30,15.65,1.379707
2016-10-10,15.67,1.38147
2016-10-11,15.72,1.385878
2016-10-12,15.59,1.374417
2016-10-13,15.68,1.382352
2016-10-14,15.76,1.389405
2016-10-17,15.6,1.375299
2016-10-18,15.7,1.384115
2016-10-19,15.72,1.385878
2016-10-20,16.05,1.414971
2016-10-21,16.23,1.43084
2016-10-24,16.6,1.424837
2016-10-25,16.64,1.42827
2016-10-26,16.46,1.41282
2016-10-27,16.71,1.434278
2016-10-28,16.71,1.434278
2016-10-31,16.79,1.441145
2016-11-01,16.88,1.44887
2016-11-02,16.8,1.442003
2016-11-03,16.95,1.454878
2016-11-04,16.85,1.446295
2016-11-07,16.66,1.429987
2016-11-08,16.92,1.452303
2016-11-09,16.72,1.435137
2016-11-10,16.93,1.453162
2016-11-11,17.26,1.481487
2016-11-14,17.28,1.483203
2016-11-15,17.26,1.481487
2016-11-16,17.16,1.472903
2016-11-17,17.17,1.473762
2016-11-18,17.1,1.467753
2016-11-21,17.29,1.484062
2016-11-22,17.57,1.508095
2016-11-23,17.94,1.539854
2016-11-24,17.8,1.527837
2016-11-25,18.21,1.563029
2016-11-28,18.2,1.56217
2016-11-29,18.06,1.550154
2016-11-30,17.53,1.504662
2016-12-01,17.8,1.527837
2016-12-02,17.63,1.513245
2016-12-05,17.5,1.502087
2016-12-06,17.55,1.506378
2016-12-07,17.63,1.513245
2016-12-08,18.04,1.548437
2016-12-09,18.32,1.57247
2016-12-12,17.9,1.53642
2016-12-13,17.63,1.513245
2016-12-14,17.59,1.509812
2016-12-15,16.78,1.440287
2016-12-16,16.78,1.440287
2016-12-19,16.69,1.432562
2016-12-20,16.29,1.398228
2016-12-21,16.62,1.426553
2016-12-22,16.75,1.437712
2016-12-23,16.5,1.416253
2016-12-26,16.71,1.434278
2016-12-27,16.73,1.435995
2016-12-28,16.58,1.42312
2016-12-29,16.45,1.411962
2016-12-30,16.64,1.42827
2017-01-03,17.4,1.493503
2017-01-04,17.51,1.502945
2017-01-05,17.32,1.486637
2017-01-06,17.25,1.480628
2017-01-09,17.51,1.502945
2017-01-10,17.5,1.502087
2017-01-11,17.2,1.476337
2017-01-12,16.91,1.451445
2017-01-13,17.03,1.461745
2017-01-16,17.17,1.473762
2017-01-17,17.48,1.50037
2017-01-18,17.74,1.522687
2017-01-19,17.57,1.508095
2017-01-20,17.8,1.527837
2017-01-23,17.71,1.520112
2017-01-24,17.86,1.532987
2017-01-25,17.76,1.524403
2017-01-26,17.75,1.523545
2017-02-03,17.61,1.511528
2017-02-06,17.4,1.493503
2017-02-07,17.66,1.51582
2017-02-08,17.67,1.516678
2017-02-09,17.58,1.508953
2017-02-10,17.83,1.530412
2017-02-13,18.33,1.573329
2017-02-14,18.28,1.569037
2017-02-15,18.31,1.571612
2017-02-16,18.4,1.579337
2017-02-17,18.11,1.554445
2017-02-20,18.91,1.623112
2017-02-21,18.69,1.604229
2017-02-22,18.78,1.611954
2017-02-23,18.58,1.594787
2017-02-24,18.57,1.593929
2017-02-27,18.5,1.58792
2017-02-28,18.83,1.616245
2017-03-01,18.65,1.600795
2017-03-02,18.37,1.576762
2017-03-03,18.15,1.557879
2017-03-06,18.3,1.570754
2017-03-07,18.26,1.56732
2017-03-08,18.19,1.561312
2017-03-09,17.96,1.54157
2017-03-10,18.02,1.54672
2017-03-13,18.11,1.554445
2017-03-14,18.28,1.569037
2017-03-15,18.22,1.563887
2017-03-16,18.36,1.575904
2017-03-17,18.06,1.550154
2017-03-20,17.97,1.542429
2017-03-21,18.03,1.547579
2017-03-22,17.58,1.508953
2017-03-23,17.88,1.534704
2017-03-24,18.16,1.558737
2017-03-27,18.25,1.566462
2017-03-28,18.09,1.552729
2017-03-29,17.91,1.537279
2017-03-30,17.94,1.539854
2017-03-31,18.42,1.581054
2017-04-05,18.39,1.578479
2017-04-06,18.14,1.55702
2017-04-07,18.21,1.563029
2017-04-10,18.04,1.548437
2017-04-11,17.95,1.540712
2017-04-12,17.72,1.52097
2017-04-13,17.45,1.497795
2017-04-14,17.26,1.481487
2017-04-17,16.93,1.453162
2017-04-18,16.7,1.43342
2017-04-19,16.92,1.452303
2017-04-20,16.85,1.446295
2017-04-21,17.24,1.47977
2017-04-24,17.25,1.480628
2017-04-25,17.37,1.490928
2017-04-26,17.24,1.47977
2017-04-27,17.37,1.490928
2017-04-28,17.61,1.467854
2017-05-02,17.15,1.429511
2017-05-03,16.99,1.416175
2017-05-04,16.98,1.415341
