requested_date,stock_code,stock_name,market_date,financial_report_date,current_price,daily_change_pct,bps,eps,roe,net_profit,profit_growth_yoy,dividend_per_share,payout_ratio,dividend_yield,pb_current,pe_current,nim,npl_ratio,provision_coverage,provision_coverage_report_date,provision_coverage_source,cet1_ratio,capital_adequacy_ratio,net_interest_spread,loan_provision_ratio,loan_to_deposit_ratio,bank_special_metrics_report_date,bank_special_metrics_source,risk_free_rate,equity_risk_premium,beta,long_term_growth,roe_trend,nim_change,npl_ratio_change,provision_coverage_change,dividend_stable
2026-02-05,sh.601169,北京银行,2026-02-05,2025-09-30,5.4,0.011235955056179803,13.143451032126002,1.224283,0.07562133333333333,21105000000.0,0.002137,0.2,0.1633609222704228,0.037037037037037035,0.410851,4.410744901301415,None,0.0129,1.9579,2025-09-30,AKShare / Eastmoney financial indicators,0.08439999999999999,0.1282,None,0.0253,0.9004237183629377,2025-09-30,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-07-02,sh.601169,北京银行,2026-07-02,2026-03-31,5.02,0.0161943319838056,13.403501464506085,0.970156,0.08484,8123000000.0,0.056719,0.2,0.20615241260168468,0.03984063745019921,0.374529,5.1744255563022845,None,0.0132,1.9804,2026-03-31,AKShare / Eastmoney financial indicators,0.0859,0.1307,None,0.026099999999999998,0.8642857142857143,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-07-04,sh.601169,北京银行,2026-07-03,2026-03-31,5.03,0.0019920318725101804,13.403504096995537,0.970156,0.08484,8123000000.0,0.056719,0.2,0.20615241260168468,0.039761431411530816,0.375275,5.18473317693237,None,0.0132,1.9804,2026-03-31,AKShare / Eastmoney financial indicators,0.0859,0.1307,None,0.026099999999999998,0.8642857142857143,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
