date,close,pb
2019-10-29,9.35,1.381889
2019-10-30,8.42,1.244439
2019-10-31,8.1,1.197144
2019-11-01,7.88,1.164629
2019-11-04,7.69,1.136548
2019-11-05,7.68,1.13507
2019-11-06,7.47,1.104033
2019-11-07,7.5,1.108467
2019-11-08,7.44,1.099599
2019-11-11,7.19,1.06265
2019-11-12,7.1,1.049349
2019-11-13,6.93,1.024224
2019-11-14,7.14,1.055261
2019-11-15,6.95,1.02718
2019-11-18,6.94,1.025702
2019-11-19,7.03,1.039003
2019-11-20,6.95,1.02718
2019-11-21,6.92,1.022746
2019-11-22,6.89,1.018312
2019-11-25,6.98,1.031613
2019-11-26,6.94,1.025702
2019-11-27,6.77,1.000576
2019-11-28,6.68,0.987275
2019-11-29,6.65,0.982841
2019-12-02,6.61,0.976929
2019-12-03,6.58,0.972495
2019-12-04,6.57,0.971017
2019-12-05,6.64,0.981363
2019-12-06,6.61,0.976929
2019-12-09,6.64,0.981363
2019-12-10,6.58,0.972495
2019-12-11,6.58,0.972495
2019-12-12,6.49,0.959194
2019-12-13,6.57,0.971017
2019-12-16,6.57,0.971017
2019-12-17,6.92,1.022746
2019-12-18,6.83,1.009444
2019-12-19,6.86,1.013878
2019-12-20,6.92,1.022746
2019-12-23,6.73,0.994664
2019-12-24,6.74,0.996142
2019-12-25,6.7,0.990231
2019-12-26,6.73,0.994664
2019-12-27,6.72,0.993187
2019-12-30,6.71,0.991709
2019-12-31,6.7,0.990231
2020-01-02,6.77,1.000576
2020-01-03,6.77,1.000576
2020-01-06,6.75,0.99762
2020-01-07,6.8,1.00501
2020-01-08,6.69,0.988753
2020-01-09,6.72,0.993187
2020-01-10,6.72,0.993187
2020-01-13,6.71,0.991709
2020-01-14,6.69,0.988753
2020-01-15,6.64,0.981363
2020-01-16,6.6,0.975451
2020-01-17,6.6,0.975451
2020-01-20,6.62,0.978407
2020-01-21,6.55,0.968061
2020-01-22,6.53,0.965105
2020-01-23,6.39,0.944414
2020-02-03,5.75,0.849825
2020-02-04,5.71,0.843913
2020-02-05,5.75,0.849825
2020-02-06,5.79,0.855737
2020-02-07,5.76,0.851303
2020-02-10,5.78,0.854259
2020-02-11,5.85,0.864604
2020-02-12,5.87,0.86756
2020-02-13,5.77,0.852781
2020-02-14,5.8,0.857215
2020-02-17,5.97,0.88234
2020-02-18,5.93,0.876428
2020-02-19,5.91,0.876428
2020-02-20,6.08,0.898597
2020-02-21,6.05,0.894163
2020-02-24,5.98,0.883818
2020-02-25,5.86,0.866082
2020-02-26,5.91,0.873472
2020-02-27,5.96,0.880862
2020-02-28,5.74,0.848347
2020-03-02,5.86,0.866082
2020-03-03,5.88,0.869038
2020-03-04,5.88,0.869038
2020-03-05,6.13,0.905987
2020-03-06,6.01,0.888252
2020-03-09,5.84,0.863126
2020-03-10,5.87,0.86756
2020-03-11,5.83,0.861648
2020-03-12,5.8,0.857215
2020-03-13,5.81,0.858693
2020-03-16,5.65,0.835045
2020-03-17,5.6,0.827655
2020-03-18,5.51,0.814354
2020-03-19,5.41,0.799574
2020-03-20,5.44,0.804008
