date,close,pb
2019-03-26,5.7,1.543689
2019-03-27,6.27,1.698058
2019-03-28,6.9,1.868676
2019-03-29,7.59,2.055544
2019-04-01,8.35,2.261369
2019-04-02,9.19,2.48886
2019-04-03,10.11,2.738017
2019-04-04,10.45,2.830097
2019-04-08,9.88,2.675728
2019-04-09,9.56,2.589065
2019-04-10,9.95,2.694685
2019-04-11,9.71,2.629688
2019-04-12,9.71,2.629688
2019-04-15,9.5,2.572815
2019-04-16,9.49,2.570107
2019-04-17,9.26,2.507818
2019-04-18,9.11,2.467194
2019-04-19,9.13,2.472611
2019-04-22,9.05,2.450945
2019-04-23,8.96,2.426571
2019-04-24,8.89,2.407613
2019-04-25,8.71,2.358865
2019-04-26,8.27,2.239703
2019-04-29,7.66,1.847765
2019-04-30,7.76,1.871887
2019-05-06,8.54,2.060041
2019-05-07,9.39,2.26508
2019-05-08,8.69,2.096225
2019-05-09,8.13,1.96114
2019-05-10,8.71,2.101049
2019-05-13,8.27,1.994911
2019-05-14,8.93,2.154118
2019-05-15,8.91,2.149293
2019-05-16,9.13,2.202362
2019-05-17,8.45,2.038331
2019-05-20,8.17,1.970789
2019-05-21,8.2,1.978025
2019-05-22,7.99,1.927369
2019-05-23,7.72,1.862239
2019-05-24,7.89,1.903246
2019-05-27,7.96,1.920132
2019-05-28,7.85,1.893598
2019-05-29,7.94,1.915308
2019-05-30,7.98,1.924956
2019-05-31,8.2,1.978025
2019-06-03,8.09,1.951491
2019-06-04,7.77,1.8743
2019-06-05,7.75,1.869475
2019-06-06,7.45,1.797108
2019-06-10,7.48,1.804345
2019-06-11,7.83,1.888773
2019-06-12,7.67,1.850177
2019-06-13,7.67,1.850177
2019-06-14,7.43,1.792284
2019-06-17,7.48,1.804345
2019-06-18,7.42,1.789872
2019-06-19,7.53,1.816406
2019-06-20,7.84,1.891185
2019-06-21,7.8,1.881536
2019-06-24,7.75,1.869475
2019-06-25,7.66,1.847765
2019-06-26,7.46,1.799521
2019-06-27,7.45,1.797108
2019-06-28,7.34,1.770574
2019-07-01,7.46,1.799521
2019-07-02,7.49,1.806757
2019-07-03,7.38,1.780223
2019-07-04,7.35,1.772986
2019-07-05,7.36,1.775398
2019-07-08,7.04,1.698207
2019-07-09,7.05,1.700619
2019-07-10,6.93,1.671673
2019-07-11,6.82,1.645138
2019-07-12,6.98,1.683734
2019-07-15,6.94,1.674085
2019-07-16,6.88,1.659612
2019-07-17,6.87,1.657199
2019-07-18,6.72,1.621016
2019-07-19,6.76,1.630665
2019-07-22,6.39,1.541413
2019-07-23,6.4,1.543825
2019-07-24,6.42,1.548649
2019-07-25,6.47,1.56071
2019-07-26,6.4,1.543825
2019-07-29,6.32,1.524527
2019-07-30,6.39,1.541413
2019-07-31,6.29,1.51729
2019-08-01,6.28,1.514878
2019-08-02,6.07,1.464221
2019-08-05,6.04,1.456985
2019-08-06,5.82,1.403916
2019-08-07,5.73,1.382206
2019-08-08,6.3,1.519702
2019-08-09,6.09,1.469046
2019-08-12,6.2,1.49558
2019-08-13,6.04,1.456985
2019-08-14,6.03,1.454572
2019-08-15,5.98,1.442511
2019-08-16,6.1,1.471458
2019-08-19,6.45,1.555886
2019-08-20,6.31,1.522115
2019-08-21,6.26,1.510054
2019-08-22,6.25,1.521419
2019-08-23,6.35,1.545762
2019-08-26,6.16,1.499511
2019-08-27,6.32,1.538459
2019-08-28,6.25,1.521419
2019-08-29,6.18,1.504379
2019-08-30,6.07,1.477602
2019-09-02,6.17,1.501945
2019-09-03,6.17,1.501945
2019-09-04,6.33,1.540893
2019-09-05,6.58,1.60175
2019-09-06,6.55,1.594447
2019-09-09,6.62,1.611487
2019-09-10,6.55,1.594447
2019-09-11,6.5,1.582276
2019-09-12,6.53,1.589579
2019-09-16,6.47,1.574973
2019-09-17,6.3,1.533591
2019-09-18,6.31,1.536025
2019-09-19,6.49,1.579842
2019-09-20,6.47,1.574973
2019-09-23,6.3,1.533591
2019-09-24,6.28,1.528722
2019-09-25,6.25,1.521419
2019-09-26,6.32,1.538459
2019-09-27,6.23,1.516551
2019-09-30,6.16,1.499511
2019-10-08,6.26,1.523854
2019-10-09,6.65,1.61879
2019-10-10,6.68,1.626093
2019-10-11,6.88,1.674778
2019-10-14,7.19,1.750241
2019-10-15,7.03,1.711292
2019-10-16,6.82,1.660173
2019-10-17,6.83,1.662607
2019-10-18,6.6,1.606619
2019-10-21,6.65,1.61879
2019-10-22,6.58,1.60175
2019-10-23,6.53,1.589579
2019-10-24,6.62,1.611487
2019-10-25,6.69,1.628527
2019-10-28,6.65,1.61879
2019-10-29,6.49,1.514561
2019-10-30,6.34,1.479555
2019-10-31,6.21,1.449218
2019-11-01,6.27,1.46322
2019-11-04,6.24,1.456219
2019-11-05,6.39,1.491224
2019-11-06,6.34,1.479555
2019-11-07,6.31,1.472554
2019-11-08,6.23,1.453885
2019-11-11,5.95,1.388542
2019-11-12,5.99,1.397877
2019-11-13,5.91,1.379207
2019-11-14,5.95,1.388542
