date,close,pb
2016-01-29,14.46,0.996303
2016-02-01,14.3,0.985279
2016-02-02,14.44,0.994925
2016-02-03,14.27,0.983212
2016-02-04,14.38,0.990791
2016-02-05,14.42,0.993547
2016-02-15,14.26,0.982523
2016-02-16,14.55,1.002504
2016-02-17,14.58,1.004571
2016-02-18,14.52,1.000437
2016-02-19,14.43,0.994236
2016-02-22,14.74,1.015595
2016-02-23,14.52,1.000437
2016-02-24,14.57,1.003882
2016-02-25,14.1,0.971499
2016-02-26,14.24,0.981145
2016-02-29,14.18,0.977011
2016-03-01,14.18,0.977011
2016-03-02,14.62,1.007327
2016-03-03,14.74,1.015595
2016-03-04,15.39,1.060381
2016-03-07,15.12,1.041778
2016-03-08,15.31,1.054869
2016-03-09,15.37,1.059003
2016-03-10,15.03,1.035577
2016-03-11,15.17,1.045223
2016-03-14,14.99,1.032821
2016-03-15,15.37,1.059003
2016-03-16,15.72,1.083118
2016-03-17,15.43,1.063137
2016-03-18,15.41,1.061759
2016-03-21,15.53,1.070027
2016-03-22,15.5,1.06796
2016-03-23,15.49,1.067271
2016-03-24,15.38,1.059692
2016-03-25,15.47,1.065893
2016-03-28,15.34,1.056936
2016-03-29,15.3,1.05418
2016-03-30,15.57,1.072783
2016-03-31,15.53,1.070027
2016-04-01,15.61,1.075539
2016-04-05,15.66,1.078984
2016-04-06,15.55,1.071405
2016-04-07,15.44,1.063826
2016-04-08,15.4,1.06107
2016-04-11,15.61,1.075539
2016-04-12,15.6,1.07485
2016-04-13,15.66,1.078984
2016-04-14,15.67,1.079673
2016-04-15,15.84,1.091386
2016-04-18,15.87,1.093453
2016-04-19,15.87,1.093453
2016-04-20,15.88,1.094142
2016-04-21,16.05,1.105855
2016-04-22,16.13,1.111367
2016-04-25,16.1,1.1093
2016-04-26,16.16,1.113434
2016-04-27,16.15,1.112745
2016-04-28,16.18,1.014286
2016-04-29,16.12,1.010525
2016-05-03,16.15,1.012405
2016-05-04,16.17,1.013659
2016-05-05,16.17,1.013659
2016-05-06,16.02,1.004256
2016-05-09,15.81,0.991091
2016-05-10,15.67,0.982315
2016-05-11,15.73,0.986076
2016-05-12,15.91,0.99736
2016-05-13,15.94,0.999241
2016-05-16,15.91,0.99736
2016-05-17,15.85,0.993599
2016-05-18,16.06,1.006763
2016-05-19,16.03,1.004883
2016-05-20,16.02,1.004256
2016-05-23,15.94,0.999241
2016-05-24,15.73,0.986076
2016-05-25,15.8,0.990464
2016-05-26,15.79,0.989838
2016-05-27,15.77,0.988584
2016-05-30,15.87,0.994853
2016-05-31,16.2,1.01554
2016-06-01,16.14,1.011778
2016-06-02,16.08,1.008017
2016-06-03,16.16,1.013032
2016-06-06,15.41,0.966016
2016-06-07,15.4,0.965389
2016-06-08,15.4,0.965389
2016-06-13,15.3,0.959121
2016-06-14,15.36,0.962882
2016-06-15,15.37,0.963509
2016-06-16,15.38,0.964136
2016-06-17,15.43,0.96727
2016-06-20,15.49,0.971031
2016-06-21,15.44,0.967897
2016-06-22,15.47,0.969778
2016-06-23,15.35,0.962255
2016-06-24,15.25,0.955986
2016-06-27,15.25,0.955986
2016-06-28,15.25,0.955986
2016-06-29,15.31,0.959748
2016-06-30,15.24,0.955359
2016-07-01,15.35,0.962255
2016-07-04,15.47,0.969778
2016-07-05,15.42,0.966643
2016-07-06,15.31,0.959748
2016-07-07,15.29,0.958494
2016-07-08,15.23,0.954733
2016-07-11,15.22,0.954106
2016-07-12,15.38,0.964136
2016-07-13,15.48,0.970404
2016-07-14,15.41,0.966016
2016-07-15,15.53,0.973539
2016-07-18,15.59,0.9773
2016-07-19,15.46,0.969151
2016-07-20,15.48,0.970404
2016-07-21,15.59,0.9773
2016-07-22,15.46,0.969151
2016-07-25,15.46,0.969151
2016-07-26,15.46,0.969151
2016-07-27,15.46,0.969151
2016-07-28,15.46,0.969151
2016-07-29,15.46,0.969151
2016-08-01,15.61,0.978554
2016-08-02,15.49,0.971031
2016-08-03,15.45,0.968524
2016-08-04,15.38,0.964136
2016-08-05,15.51,0.972285
2016-08-08,15.57,0.976046
2016-08-09,15.63,0.979808
2016-08-10,15.71,0.984823
2016-08-11,15.83,0.992345
2016-08-12,16.18,1.014286
2016-08-15,16.42,1.029331
2016-08-16,16.15,1.012405
2016-08-17,16.06,1.006763
2016-08-18,16.02,1.004256
2016-08-19,16.04,1.00551
2016-08-22,15.99,1.002375
2016-08-23,16.09,1.008644
2016-08-24,16.06,1.006763
2016-08-25,15.97,1.001121
2016-08-26,15.93,0.998614
2016-08-29,15.94,0.999241
2016-08-30,16.06,1.011553
2016-08-31,16.07,1.012183
2016-09-01,16.04,1.010293
2016-09-02,16.05,1.010923
2016-09-05,16.04,1.010293
2016-09-06,15.93,1.003365
2016-09-07,15.99,1.007144
2016-09-08,16.01,1.008403
2016-09-09,15.97,1.005884
2016-09-12,15.77,0.993287
2016-09-13,15.8,0.995176
2016-09-14,15.73,0.990767
2016-09-19,15.86,0.998956
2016-09-20,15.9,1.001475
2016-09-21,15.86,0.998956
2016-09-22,16.0,1.007774
2016-09-23,15.98,1.006514
2016-09-26,15.91,1.002105
2016-09-27,16.01,1.008403
2016-09-28,15.98,1.006514
2016-09-29,16.0,1.007774
2016-09-30,15.97,1.005884
2016-10-10,16.03,1.009663
2016-10-11,16.04,1.010293
2016-10-12,15.99,1.007144
2016-10-13,16.01,1.008403
2016-10-14,16.09,1.013442
2016-10-17,15.98,1.006514
2016-10-18,16.07,1.012183
2016-10-19,16.06,1.011553
2016-10-20,16.12,1.015332
2016-10-21,16.24,1.02289
2016-10-24,16.33,1.028559
2016-10-25,16.26,1.02415
2016-10-26,16.19,1.019741
2016-10-27,16.2,1.020371
2016-10-28,16.27,1.02478
2016-10-31,16.31,0.976948
2016-11-01,16.46,0.985932
2016-11-02,16.4,0.982339
2016-11-03,16.48,0.98713
2016-11-04,16.36,0.979943
2016-11-07,16.28,0.975151
2016-11-08,16.39,0.98174
2016-11-09,16.19,0.96976
2016-11-10,16.36,0.979943
2016-11-11,16.29,0.97575
2016-11-14,16.29,0.97575
2016-11-15,16.27,0.974552
2016-11-16,16.29,0.97575
2016-11-17,16.26,0.973953
2016-11-18,16.23,0.972156
2016-11-21,16.34,0.978745
2016-11-22,16.42,0.983537
2016-11-23,16.67,0.998511
2016-11-24,16.64,0.996714
2016-11-25,16.9,1.012288
2016-11-28,16.84,1.008694
2016-11-29,16.97,1.016481
2016-11-30,16.84,1.008694
2016-12-01,16.9,1.012288
2016-12-02,16.87,1.010491
2016-12-05,16.91,1.012887
2016-12-06,16.9,1.012288
2016-12-07,16.84,1.008694
2016-12-08,16.93,1.014085
2016-12-09,17.2,1.030258
2016-12-12,17.3,1.036247
2016-12-13,17.06,1.021872
2016-12-14,17.17,1.028461
2016-12-15,16.61,0.994917
2016-12-16,16.5,0.988328
2016-12-19,16.42,0.983537
2016-12-20,16.21,0.970958
2016-12-21,16.25,0.973354
2016-12-22,16.14,0.966765
2016-12-23,16.05,0.961374
2016-12-26,16.09,0.96377
2016-12-27,16.04,0.960775
2016-12-28,16.01,0.958978
2016-12-29,15.98,0.957181
2016-12-30,16.14,0.966765
2017-01-03,16.24,0.972755
2017-01-04,16.32,0.977547
2017-01-05,16.33,0.978146
2017-01-06,16.17,0.968562
2017-01-09,16.24,0.972755
2017-01-10,16.22,0.971557
2017-01-11,16.15,0.967364
2017-01-12,16.12,0.965567
2017-01-13,16.26,0.973953
2017-01-16,16.55,0.991323
2017-01-17,16.42,0.983537
2017-01-18,16.65,0.997313
2017-01-19,16.64,0.996714
2017-01-20,16.78,1.0051
2017-01-23,16.73,1.002105
2017-01-24,16.92,1.013486
2017-01-25,16.93,1.014085
2017-01-26,17.07,1.022471
2017-02-03,16.73,1.002105
2017-02-06,16.72,1.001506
2017-02-07,16.66,0.997912
2017-02-08,16.67,0.998511
2017-02-09,16.69,0.999709
2017-02-10,16.76,1.003902
2017-02-13,16.87,1.010491
2017-02-14,16.74,1.002704
2017-02-15,16.8,1.006298
2017-02-16,16.78,1.0051
2017-02-17,16.69,0.999709
2017-02-20,16.91,1.012887
2017-02-21,16.92,1.013486
2017-02-22,16.88,1.01109
2017-02-23,16.88,1.01109
2017-02-24,16.9,1.012288
2017-02-27,16.81,1.006897
2017-02-28,16.75,1.003303
2017-03-01,16.66,0.997912
2017-03-02,16.5,0.988328
2017-03-03,16.48,0.98713
2017-03-06,16.53,0.990125
2017-03-07,16.59,0.993719
2017-03-08,16.53,0.990125
2017-03-09,16.39,0.98174
2017-03-10,16.41,0.982938
2017-03-13,16.55,0.991323
2017-03-14,16.52,0.989526
2017-03-15,16.51,0.988927
2017-03-16,16.58,0.99312
2017-03-17,16.37,0.980542
2017-03-20,16.24,0.972755
2017-03-21,16.18,0.969161
2017-03-22,16.09,0.96377
2017-03-23,16.17,0.968562
2017-03-24,16.18,0.969161
2017-03-27,16.2,0.970359
2017-03-28,16.12,0.965567
2017-03-29,16.06,0.961973
2017-03-30,16.11,0.964968
2017-03-31,16.21,0.970958
2017-04-05,16.34,0.978745
2017-04-06,16.32,0.977547
2017-04-07,16.34,1.067199
2017-04-10,16.26,1.061974
2017-04-11,16.18,1.056749
2017-04-12,16.0,1.044993
2017-04-13,15.92,1.039768
2017-04-14,15.81,1.032583
2017-04-17,15.84,1.034543
2017-04-18,15.56,1.016255
2017-04-19,15.29,0.998621
2017-04-20,15.21,0.993396
2017-04-21,15.36,1.003193
2017-04-24,15.36,1.003193
2017-04-25,15.37,1.003846
2017-04-26,15.38,1.004499
2017-04-27,15.46,1.009724
2017-04-28,15.46,1.009724
2017-05-02,15.46,0.87894
2017-05-03,15.43,0.877234
2017-05-04,15.35,0.872686
2017-05-05,15.38,0.874392
2017-05-08,15.4,0.875529
2017-05-09,15.44,0.877803
2017-05-10,15.42,0.876666
2017-05-11,15.57,0.885194
2017-05-12,15.92,0.905092
2017-05-15,15.89,0.903386
2017-05-16,15.85,0.901112
2017-05-17,15.73,0.89429
2017-05-18,15.61,0.887468
2017-05-19,15.59,0.886331
2017-05-22,15.69,0.892016
2017-05-23,15.94,0.906229
2017-05-24,16.02,0.910777
2017-05-25,16.57,0.942046
2017-05-26,16.5,0.938066
2017-05-31,16.55,0.940909
2017-06-01,16.58,0.942615
2017-06-02,16.43,0.934087
2017-06-05,16.28,0.925559
2017-06-06,16.27,0.92499
2017-06-07,16.44,0.934655
2017-06-08,16.49,0.937498
2017-06-09,16.62,0.944889
2017-06-12,16.62,0.944889
2017-06-13,16.54,0.94034
2017-06-14,15.92,0.905092
2017-06-15,15.8,0.89827
2017-06-16,15.79,0.897701
2017-06-19,15.91,0.904523
2017-06-20,15.88,0.902818
2017-06-21,15.94,0.906229
2017-06-22,16.19,0.920442
2017-06-23,16.3,0.926696
2017-06-26,16.37,0.930676
2017-06-27,16.47,0.936361
2017-06-28,16.82,0.956259
2017-06-29,16.89,0.960239
2017-06-30,16.86,0.958533
2017-07-03,16.88,0.95967
2017-07-04,16.71,0.950005
2017-07-05,16.91,0.961376
2017-07-06,17.11,0.972746
2017-07-07,17.09,0.971609
2017-07-10,17.12,0.973315
2017-07-11,17.41,0.989802
2017-07-12,17.62,1.001741
2017-07-13,17.82,1.013112
2017-07-14,17.9,1.01766
2017-07-17,18.16,1.032442
2017-07-18,18.03,1.025051
2017-07-19,18.1,1.02903
2017-07-20,18.07,1.027325
2017-07-21,17.83,1.01368
2017-07-24,18.0,1.023345
2017-07-25,17.96,1.021071
2017-07-26,17.73,1.007995
2017-07-27,17.76,1.009701
2017-07-28,17.87,1.015954
2017-07-31,17.76,1.009701
2017-08-01,18.06,1.026756
2017-08-02,18.08,1.027893
2017-08-03,17.74,1.008563
2017-08-04,17.58,0.999467
2017-08-07,17.47,0.993213
2017-08-08,17.42,0.990371
2017-08-09,17.25,0.980706
2017-08-10,17.31,0.984117
2017-08-11,17.15,0.975021
2017-08-14,17.05,0.969335
2017-08-15,17.23,0.979569
2017-08-16,17.05,0.969335
2017-08-17,17.12,0.973315
2017-08-18,17.09,0.971609
2017-08-21,17.09,0.971609
2017-08-22,17.26,0.981274
2017-08-23,17.48,0.993782
2017-08-24,17.44,0.991508
2017-08-25,17.96,1.021071
2017-08-28,17.95,1.020503
2017-08-29,18.21,1.035284
2017-08-30,17.82,1.00845
2017-08-31,17.65,0.99883
2017-09-01,17.52,0.991473
2017-09-04,17.73,1.003357
2017-09-05,17.7,1.001659
2017-09-06,17.61,0.996566
2017-09-07,17.43,0.98638
2017-09-08,17.45,0.987512
2017-09-11,17.44,0.986946
2017-09-12,17.44,0.986946
2017-09-13,17.36,0.982419
2017-09-14,17.37,0.982984
2017-09-15,17.38,0.98355
2017-09-18,17.42,0.985814
2017-09-19,17.41,0.985248
2017-09-20,17.33,0.980721
2017-09-21,17.36,0.982419
2017-09-22,17.42,0.985814
2017-09-25,17.59,0.995434
2017-09-26,17.55,0.993171
2017-09-27,17.38,0.98355
2017-09-28,17.34,0.981287
2017-09-29,17.29,0.978457
2017-10-09,17.46,0.988078
2017-10-10,17.8,1.007319
2017-10-11,17.7,1.001659
2017-10-12,17.76,1.005055
2017-10-13,17.8,1.007319
2017-10-16,18.04,1.0209
2017-10-17,17.9,1.012978
2017-10-18,18.0,1.018637
2017-10-19,18.03,1.020334
2017-10-20,17.88,1.011846
2017-10-23,17.65,0.99883
2017-10-24,17.77,1.005621
2017-10-25,17.71,1.002225
2017-10-26,17.5,0.990341
2017-10-27,17.7,1.001659
2017-10-30,17.66,0.959183
2017-10-31,17.44,0.947234
2017-11-01,17.25,0.936914
2017-11-02,17.25,0.936914
2017-11-03,17.23,0.935828
2017-11-06,16.85,0.915189
2017-11-07,17.08,0.927681
2017-11-08,17.14,0.93094
2017-11-09,17.05,0.926052
2017-11-10,16.95,0.92062
2017-11-13,17.12,0.929854
2017-11-14,16.94,0.920077
2017-11-15,16.94,0.920077
2017-11-16,16.85,0.915189
2017-11-17,17.36,0.942889
2017-11-20,17.56,0.953752
2017-11-21,17.74,0.963528
2017-11-22,18.0,0.97765
2017-11-23,17.81,0.96733
2017-11-24,17.86,0.970046
2017-11-27,17.84,0.96896
2017-11-28,17.62,0.957011
2017-11-29,17.5,0.950493
2017-11-30,17.49,0.94995
2017-12-01,17.45,0.947777
2017-12-04,17.48,0.949407
2017-12-05,17.8,0.966787
2017-12-06,17.56,0.953752
2017-12-07,17.38,0.943975
2017-12-08,17.26,0.937458
2017-12-11,17.32,0.940716
2017-12-12,17.16,0.932026
2017-12-13,17.28,0.938544
2017-12-14,17.2,0.934199
2017-12-15,17.02,0.924422
2017-12-18,17.06,0.926595
2017-12-19,17.19,0.933656
2017-12-20,17.14,0.93094
2017-12-21,17.12,0.929854
2017-12-22,17.04,0.925509
2017-12-25,17.02,0.924422
2017-12-26,17.16,0.932026
2017-12-27,17.05,0.926052
2017-12-28,16.94,0.920077
2017-12-29,16.99,0.922793
2018-01-02,17.24,0.936371
2018-01-03,17.2,0.934199
2018-01-04,17.19,0.933656
2018-01-05,17.2,0.934199
2018-01-08,17.22,0.935285
2018-01-09,17.18,0.933112
2018-01-10,18.18,0.987426
2018-01-11,18.03,0.979279
2018-01-12,17.93,0.973848
2018-01-15,18.0,0.97765
2018-01-16,17.88,0.971132
2018-01-17,18.34,0.996117
2018-01-18,18.38,0.998289
2018-01-19,18.25,0.991228
2018-01-22,17.9,0.972218
2018-01-23,18.28,0.992858
2018-01-24,18.68,1.014583
2018-01-25,18.58,1.009152
2018-01-26,18.69,1.015126
2018-01-29,18.94,1.028705
2018-01-30,18.51,1.00535
2018-01-31,18.68,1.014583
2018-02-01,18.88,1.025446
2018-02-02,18.76,1.018928
2018-02-05,19.41,1.054232
2018-02-06,19.15,1.040111
2018-02-07,19.03,1.033593
2018-02-08,18.35,0.99666
2018-02-09,17.79,0.966244
2018-02-12,17.63,0.957554
2018-02-13,17.8,0.966787
2018-02-14,17.72,0.962442
2018-02-22,18.14,0.985254
2018-02-23,18.16,0.98634
2018-02-26,18.25,0.991228
2018-02-27,18.08,0.981995
2018-02-28,17.86,0.970046
2018-03-01,17.99,0.977107
2018-03-02,17.89,0.971675
2018-03-05,17.93,0.973848
2018-03-06,17.95,0.974934
2018-03-07,18.05,0.980366
2018-03-08,18.08,0.981995
2018-03-09,18.08,0.981995
2018-03-12,17.94,0.974391
2018-03-13,17.88,0.971132
2018-03-14,17.65,0.95864
2018-03-15,17.68,0.960269
2018-03-16,17.44,0.947234
2018-03-19,17.44,0.947234
2018-03-20,17.48,0.949407
2018-03-21,17.48,0.949407
2018-03-22,17.45,0.947777
2018-03-23,17.22,0.935285
2018-03-26,16.85,0.915189
2018-03-27,16.9,0.917905
2018-03-28,16.83,0.914103
2018-03-29,16.91,0.918448
2018-03-30,16.69,0.906499
2018-04-02,16.57,0.899981
2018-04-03,16.38,0.889661
2018-04-04,16.33,0.886946
2018-04-09,16.31,0.885859
2018-04-10,16.69,0.906499
2018-04-11,16.73,0.908671
2018-04-12,16.51,0.896722
2018-04-13,16.47,0.89455
2018-04-16,16.06,0.872281
2018-04-17,16.04,0.871195
2018-04-18,16.11,0.874997
2018-04-19,16.19,0.879342
2018-04-20,16.16,0.877712
2018-04-23,16.16,0.877712
2018-04-24,16.44,0.89292
2018-04-25,16.13,0.817144
2018-04-26,16.11,0.81613
2018-04-27,16.11,0.81613
2018-05-02,16.07,0.814104
2018-05-03,16.06,0.813597
2018-05-04,16.0,0.810558
2018-05-07,16.09,0.815117
2018-05-08,16.29,0.825249
2018-05-09,16.25,0.823223
2018-05-10,16.27,0.824236
2018-05-11,16.32,0.826769
2018-05-14,16.37,0.829302
2018-05-15,16.34,0.827782
2018-05-16,16.17,0.81917
2018-05-17,16.17,0.81917
2018-05-18,16.31,0.826262
2018-05-21,16.34,0.827782
2018-05-22,16.22,0.821703
2018-05-23,16.02,0.811571
2018-05-24,16.0,0.810558
2018-05-25,16.05,0.813091
2018-05-28,16.0,0.810558
2018-05-29,16.08,0.814611
2018-05-30,15.81,0.800932
2018-05-31,15.93,0.807012
2018-06-01,15.86,0.803465
2018-06-04,16.01,0.811064
2018-06-05,15.99,0.810051
2018-06-06,15.91,0.805998
2018-06-07,15.98,0.809545
2018-06-08,15.8,0.800426
2018-06-11,15.9,0.805492
2018-06-12,15.88,0.804479
2018-06-13,15.91,0.805998
2018-06-14,15.91,0.805998
2018-06-15,15.42,0.781175
2018-06-19,15.47,0.783708
2018-06-20,15.27,0.773576
2018-06-21,15.23,0.77155
2018-06-22,15.15,0.767497
2018-06-25,14.85,0.752299
2018-06-26,14.56,0.737608
2018-06-27,14.32,0.725449
2018-06-28,14.23,0.72089
2018-06-29,14.4,0.729502
2018-07-02,13.82,0.700119
2018-07-03,13.93,0.705692
2018-07-04,13.86,0.702146
2018-07-05,14.05,0.711771
2018-07-06,14.09,0.713797
2018-07-09,14.46,0.732542
2018-07-10,14.37,0.727982
2018-07-11,14.1,0.714304
2018-07-12,14.39,0.728995
2018-07-13,14.37,0.727982
2018-07-16,14.23,0.72089
2018-07-17,14.16,0.717344
2018-07-18,14.13,0.715824
2018-07-19,14.17,0.71785
2018-07-20,14.65,0.742167
2018-07-23,15.14,0.76699
2018-07-24,15.3,0.775096
2018-07-25,15.3,0.775096
2018-07-26,15.23,0.77155
2018-07-27,15.18,0.769017
2018-07-30,15.45,0.782695
2018-07-31,15.45,0.782695
2018-08-01,15.22,0.771043
2018-08-02,14.91,0.755339
2018-08-03,14.95,0.757365
2018-08-06,15.01,0.760405
2018-08-07,15.32,0.776109
2018-08-08,15.12,0.765977
2018-08-09,15.43,0.781682
2018-08-10,15.4,0.780162
2018-08-13,15.16,0.768004
2018-08-14,15.09,0.764457
2018-08-15,14.83,0.751286
2018-08-16,14.84,0.751792
2018-08-17,14.68,0.743687
2018-08-20,14.94,0.756858
2018-08-21,15.16,0.768004
2018-08-22,15.11,0.765471
2018-08-23,15.12,0.765977
2018-08-24,15.4,0.780162
2018-08-27,15.49,0.784721
2018-08-28,15.45,0.782695
2018-08-29,15.16,0.769475
2018-08-30,15.06,0.764399
2018-08-31,15.08,0.765414
2018-09-03,15.08,0.765414
2018-09-04,15.24,0.773535
2018-09-05,14.95,0.758816
2018-09-06,14.82,0.752217
2018-09-07,14.82,0.752217
2018-09-10,14.73,0.747649
2018-09-11,14.65,0.743589
2018-09-12,14.71,0.746634
2018-09-13,14.9,0.756278
2018-09-14,14.87,0.754755
2018-09-17,14.77,0.749679
2018-09-18,14.98,0.760338
2018-09-19,15.06,0.764399
2018-09-20,15.18,0.77049
2018-09-21,15.69,0.796376
2018-09-25,15.51,0.78724
2018-09-26,15.7,0.796883
2018-09-27,15.64,0.793838
2018-09-28,15.95,0.809573
2018-10-08,15.32,0.777596
2018-10-09,15.51,0.78724
2018-10-10,15.6,0.791808
2018-10-11,15.02,0.762369
2018-10-12,15.33,0.778103
2018-10-15,15.12,0.767444
2018-10-16,15.15,0.768967
2018-10-17,15.2,0.771505
2018-10-18,14.99,0.760846
2018-10-19,15.47,0.785209
2018-10-22,15.81,0.802467
2018-10-23,15.53,0.788255
2018-10-24,15.82,0.802974
2018-10-25,15.97,0.810588
2018-10-26,15.94,0.809065
2018-10-29,15.78,0.765001
2018-10-30,16.02,0.776636
2018-10-31,16.12,0.781484
2018-11-01,15.93,0.772273
2018-11-02,16.38,0.794089
2018-11-05,16.22,0.786332
2018-11-06,16.06,0.778575
2018-11-07,16.1,0.780514
2018-11-08,16.21,0.785847
2018-11-09,15.68,0.760153
2018-11-12,15.72,0.762092
2018-11-13,15.85,0.768395
2018-11-14,15.73,0.762577
2018-11-15,15.89,0.770334
2018-11-16,15.82,0.76694
2018-11-19,16.03,0.777121
2018-11-20,15.88,0.769849
2018-11-21,15.92,0.771788
2018-11-22,15.86,0.768879
2018-11-23,15.64,0.758214
2018-11-26,15.73,0.762577
2018-11-27,15.62,0.757244
2018-11-28,15.77,0.764516
2018-11-29,15.66,0.759184
2018-11-30,15.94,0.772758
2018-12-03,16.18,0.784393
2018-12-04,16.24,0.787301
2018-12-05,16.13,0.781969
2018-12-06,16.03,0.777121
2018-12-07,16.03,0.777121
2018-12-10,15.88,0.769849
2018-12-11,15.84,0.76791
2018-12-12,15.9,0.770819
2018-12-13,15.93,0.772273
2018-12-14,15.79,0.765486
2018-12-17,15.86,0.768879
2018-12-18,15.66,0.759184
2018-12-19,15.46,0.749488
2018-12-20,15.2,0.736883
2018-12-21,15.03,0.728642
2018-12-24,14.89,0.721855
2018-12-25,14.83,0.718946
2018-12-26,14.78,0.716522
2018-12-27,14.87,0.720885
2018-12-28,14.94,0.724279
2019-01-02,14.74,0.714583
2019-01-03,14.85,0.719915
2019-01-04,15.2,0.736883
2019-01-07,15.17,0.735429
2019-01-08,15.23,0.738338
2019-01-09,15.36,0.74464
2019-01-10,15.33,0.743185
2019-01-11,15.4,0.746579
2019-01-14,15.23,0.738338
2019-01-15,15.43,0.748033
2019-01-16,15.47,0.749973
2019-01-17,15.35,0.744155
2019-01-18,15.68,0.760153
2019-01-21,15.68,0.760153
2019-01-22,15.55,0.753851
2019-01-23,15.5,0.751427
2019-01-24,15.66,0.759184
2019-01-25,15.99,0.775182
2019-01-28,15.99,0.775182
2019-01-29,16.13,0.781969
2019-01-30,16.09,0.78003
2019-01-31,16.4,0.795058
2019-02-01,16.39,0.794573
2019-02-11,16.36,0.793119
2019-02-12,16.33,0.791665
2019-02-13,16.59,0.804269
2019-02-14,16.53,0.80136
2019-02-15,16.11,0.780999
2019-02-18,16.45,0.797482
2019-02-19,16.55,0.80233
2019-02-20,16.53,0.80136
2019-02-21,16.4,0.795058
2019-02-22,16.61,0.805239
2019-02-25,17.69,0.857596
2019-02-26,17.37,0.842083
2019-02-27,17.73,0.859535
2019-02-28,17.86,0.865838
2019-03-01,19.3,0.935648
2019-03-04,19.3,0.935648
2019-03-05,19.08,0.924982
2019-03-06,19.28,0.934678
2019-03-07,18.74,0.908499
2019-03-08,17.9,0.867777
2019-03-11,17.92,0.868746
2019-03-12,17.97,0.87117
2019-03-13,18.17,0.880866
2019-03-14,18.19,0.881836
2019-03-15,18.44,0.893956
2019-03-18,18.65,0.904136
2019-03-19,18.61,0.902197
2019-03-20,18.55,0.899288
2019-03-21,18.29,0.886684
2019-03-22,18.1,0.877473
2019-03-25,17.51,0.84887
2019-03-26,17.53,0.84984
2019-03-27,17.63,0.854688
2019-03-28,17.53,0.84984
2019-03-29,18.17,0.880866
2019-04-01,18.65,0.904136
2019-04-02,18.81,0.911893
2019-04-03,18.98,0.920134
2019-04-04,19.28,0.934678
2019-04-08,19.46,0.943404
2019-04-09,19.1,0.925952
2019-04-10,19.18,0.92983
