date,close,pb
2018-09-19,6.61,1.512724
2018-09-20,7.27,1.663768
2018-09-21,8.0,1.830831
2018-09-25,7.48,1.711827
2018-09-26,7.39,1.69123
2018-09-27,6.91,1.58138
2018-09-28,6.87,1.572226
2018-10-08,6.36,1.455511
2018-10-09,6.25,1.430337
2018-10-10,6.18,1.414317
2018-10-11,5.6,1.281582
2018-10-12,5.78,1.322775
2018-10-15,5.61,1.28387
2018-10-16,5.51,1.260985
2018-10-17,5.42,1.240388
2018-10-18,5.18,1.185463
2018-10-19,5.27,1.20606
2018-10-22,5.72,1.142714
2018-10-23,5.48,1.094768
2018-10-24,5.67,1.132725
2018-10-25,5.81,1.160694
2018-10-26,5.71,1.140716
2018-10-29,5.53,1.104757
2018-10-30,5.69,1.136721
2018-10-31,5.82,1.162691
2018-11-01,5.73,1.144712
2018-11-02,5.86,1.170682
2018-11-05,5.82,1.162691
2018-11-06,5.67,1.132725
2018-11-07,5.61,1.120739
2018-11-08,5.57,1.112748
2018-11-09,5.45,1.088775
2018-11-12,5.52,1.102759
2018-11-13,5.61,1.120739
2018-11-14,5.56,1.11075
2018-11-15,5.64,1.126732
2018-11-16,5.7,1.138718
2018-11-19,5.86,1.170682
2018-11-20,5.63,1.124734
2018-11-21,5.61,1.120739
2018-11-22,5.54,1.106754
2018-11-23,5.37,1.072793
2018-11-26,5.38,1.07479
2018-11-27,5.36,1.070795
2018-11-28,5.4,1.078786
2018-11-29,5.27,1.052815
2018-11-30,5.29,1.056811
2018-12-03,5.39,1.076788
2018-12-04,5.4,1.078786
2018-12-05,5.33,1.064802
2018-12-06,5.26,1.050817
2018-12-07,5.26,1.050817
2018-12-10,5.18,1.034835
2018-12-11,5.24,1.046822
2018-12-12,5.23,1.044824
2018-12-13,5.3,1.058808
2018-12-14,5.19,1.036833
2018-12-17,5.2,1.038831
2018-12-18,5.17,1.032838
2018-12-19,5.14,1.026844
2018-12-20,5.14,1.026844
2018-12-21,5.13,1.024847
2018-12-24,5.14,1.026844
2018-12-25,5.08,1.014858
2018-12-26,5.05,1.008865
2018-12-27,5.03,1.004869
2018-12-28,5.07,1.01286
2019-01-02,5.04,1.006867
2019-01-03,5.05,1.008865
2019-01-04,5.23,1.044824
2019-01-07,5.2,1.038831
2019-01-08,5.16,1.03084
2019-01-09,5.18,1.034835
2019-01-10,5.12,1.022849
2019-01-11,5.18,1.034835
2019-01-14,5.12,1.022849
2019-01-15,5.18,1.034835
2019-01-16,5.14,1.026844
2019-01-17,5.12,1.022849
2019-01-18,5.18,1.034835
2019-01-21,5.15,1.028842
2019-01-22,5.11,1.020851
2019-01-23,5.11,1.020851
2019-01-24,5.13,1.024847
2019-01-25,5.14,1.026844
2019-01-28,4.92,0.982894
2019-01-29,4.82,0.962916
2019-01-30,4.78,0.954925
2019-01-31,4.74,0.946934
2019-02-01,4.81,0.960918
2019-02-11,4.87,0.972905
2019-02-12,4.89,0.976901
2019-02-13,4.97,0.992883
2019-02-14,4.94,0.986889
2019-02-15,4.92,0.982894
2019-02-18,5.02,1.002871
2019-02-19,5.06,1.010862
2019-02-20,5.03,1.004869
2019-02-21,4.99,0.996878
2019-02-22,5.18,1.034835
2019-02-25,5.7,1.138718
2019-02-26,5.53,1.104757
2019-02-27,6.01,1.200649
2019-02-28,5.84,1.166687
2019-03-01,5.91,1.180671
2019-03-04,6.41,1.280559
2019-03-05,6.38,1.274565
2019-03-06,6.61,1.320514
2019-03-07,7.23,1.444374
2019-03-08,6.51,1.300536
2019-03-11,6.49,1.296541
2019-03-12,6.46,1.290547
2019-03-13,6.16,1.230615
2019-03-14,5.99,1.196653
2019-03-15,6.02,1.202646
2019-03-18,6.26,1.250592
2019-03-19,6.18,1.23461
2019-03-20,6.29,1.256586
2019-03-21,6.27,1.25259
2019-03-22,6.12,1.222624
2019-03-25,5.9,1.178673
2019-03-26,5.77,1.152703
2019-03-27,5.84,1.166687
2019-03-28,5.72,1.142714
2019-03-29,6.01,1.234753
2019-04-01,6.12,1.257353
2019-04-02,6.05,1.242971
2019-04-03,6.1,1.253244
2019-04-04,6.15,1.263516
2019-04-08,6.05,1.242971
2019-04-09,5.98,1.22859
2019-04-10,5.96,1.224481
2019-04-11,5.86,1.203936
2019-04-12,5.86,1.203936
2019-04-15,5.82,1.195718
2019-04-16,5.99,1.230644
2019-04-17,5.96,1.224481
2019-04-18,5.92,1.216263
2019-04-19,5.94,1.220372
2019-04-22,5.83,1.197772
2019-04-23,5.81,1.193663
2019-04-24,5.83,1.197772
2019-04-25,5.68,1.166955
2019-04-26,5.58,1.14641
2019-04-29,5.4,1.109429
2019-04-30,5.44,1.076581
2019-05-06,5.35,1.05877
2019-05-07,5.44,1.076581
2019-05-08,5.33,1.054812
2019-05-09,5.27,1.042938
2019-05-10,5.4,1.068665
2019-05-13,5.3,1.048875
2019-05-14,5.3,1.048875
2019-05-15,5.36,1.060749
2019-05-16,5.38,1.064707
2019-05-17,5.15,1.01919
2019-05-20,5.1,1.009295
2019-05-21,5.16,1.021169
2019-05-22,5.1,1.009295
2019-05-23,5.06,1.001379
2019-05-24,5.12,1.013253
2019-05-27,5.17,1.023148
