date,close,pb
2017-01-24,6.29,1.598903
2017-01-25,6.92,1.759048
2017-01-26,7.61,1.934444
2017-02-03,8.37,2.127634
2017-02-06,9.21,2.341161
2017-02-07,10.13,2.575022
2017-02-08,10.46,2.658908
2017-02-09,10.05,2.554687
2017-02-10,11.06,2.811426
2017-02-13,12.17,3.093586
2017-02-14,13.39,3.403707
2017-02-15,14.73,3.744332
2017-02-16,16.2,4.118002
2017-02-17,17.82,4.529802
2017-02-20,18.93,4.811962
2017-02-21,19.55,4.969564
2017-02-22,18.39,4.674695
2017-02-23,18.45,4.689947
2017-02-24,17.31,4.400162
2017-02-27,16.81,4.273063
2017-02-28,17.59,4.471337
2017-03-01,19.35,4.918725
2017-03-02,21.27,5.406784
2017-03-03,23.0,5.846546
2017-03-06,22.5,5.719447
2017-03-07,22.33,5.676234
2017-03-08,24.55,6.240553
2017-03-09,24.78,6.299018
2017-03-10,25.14,6.390529
2017-03-13,24.88,6.324438
2017-03-14,25.0,6.354942
2017-03-15,26.83,6.820123
2017-03-16,29.45,7.486121
2017-03-17,29.45,7.486121
2017-03-20,29.45,7.486121
2017-03-21,29.45,7.486121
2017-03-22,29.45,7.486121
2017-03-23,29.45,7.486121
2017-03-24,29.45,7.486121
2017-03-27,29.45,7.486121
2017-03-28,29.45,7.486121
2017-03-29,29.45,7.486121
2017-03-30,29.45,7.486121
2017-03-31,29.45,7.486121
2017-04-05,29.95,7.61322
2017-04-06,28.6,7.270053
2017-04-07,25.74,6.543048
2017-04-10,23.17,5.88976
2017-04-11,21.3,5.41441
2017-04-12,21.06,5.353403
2017-04-13,20.33,5.167839
2017-04-14,19.45,4.944145
2017-04-17,17.51,4.451001
2017-04-18,16.26,4.133254
2017-04-19,17.89,4.547596
2017-04-20,18.58,4.722993
2017-04-21,17.73,4.506925
2017-04-24,18.21,4.628939
2017-04-25,18.12,4.606062
2017-04-26,17.94,4.560306
2017-04-27,18.16,4.61623
2017-04-28,18.95,4.19385
2017-05-02,18.8,4.160654
2017-05-03,18.93,4.189424
2017-05-04,19.08,4.222621
2017-05-05,18.28,4.045572
2017-05-08,16.45,3.640572
2017-05-09,17.36,3.841965
2017-05-10,19.1,4.227047
2017-05-11,19.75,4.370899
2017-05-12,20.16,4.461637
2017-05-15,19.74,4.368686
2017-05-16,19.75,4.370899
2017-05-17,20.3,4.492621
2017-05-18,18.27,4.043359
2017-05-19,17.57,3.888441
2017-05-22,17.82,3.943769
2017-05-23,16.51,3.653851
2017-05-24,15.86,3.509998
2017-05-25,16.69,3.693687
2017-05-26,16.16,3.576392
2017-05-31,16.16,3.576392
2017-06-01,15.04,3.328523
2017-06-02,14.77,3.268769
2017-06-05,14.84,3.284261
2017-06-06,14.43,3.193523
2017-06-07,15.87,3.512211
2017-06-08,16.05,3.552047
2017-06-09,15.84,3.505572
2017-06-12,15.86,3.509998
2017-06-13,16.07,3.556474
2017-06-14,16.14,3.571965
2017-06-15,16.79,3.715818
2017-06-16,16.39,3.627293
2017-06-19,16.31,3.609588
2017-06-20,16.83,3.72467
2017-06-21,16.54,3.66049
2017-06-22,16.32,3.611801
2017-06-23,15.73,3.481228
2017-06-26,15.75,3.485654
2017-06-27,15.88,3.514424
2017-06-28,16.07,3.556474
2017-06-29,15.86,3.509998
2017-06-30,15.72,3.479015
2017-07-03,15.8,3.49672
2017-07-04,16.12,3.567539
2017-07-05,16.17,3.578605
2017-07-06,16.16,3.576392
2017-07-07,16.35,3.618441
2017-07-10,15.84,3.505572
2017-07-11,15.79,3.494506
2017-07-12,15.53,3.436965
2017-07-13,16.05,3.552047
2017-07-14,15.7,3.474588
2017-07-17,15.2,3.363933
2017-07-18,14.95,3.308605
2017-07-19,15.14,3.350654
2017-07-20,15.03,3.32631
2017-07-21,14.58,3.22672
2017-07-24,14.46,3.200162
2017-07-25,14.57,3.224507
2017-07-26,14.27,3.158113
2017-07-27,14.42,3.19131
2017-07-28,14.14,3.129343
2017-07-31,14.15,3.131556
2017-08-01,14.82,3.279834
2017-08-02,15.07,3.335162
2017-08-03,14.65,3.242211
2017-08-04,14.4,3.186884
2017-08-07,14.41,3.189097
2017-08-08,14.31,3.166966
2017-08-09,14.22,3.147048
2017-08-10,14.3,3.164753
2017-08-11,13.91,3.078441
2017-08-14,14.07,3.113851
2017-08-15,14.17,3.135982
2017-08-16,14.25,3.153687
2017-08-17,14.21,3.144834
2017-08-18,14.15,3.131556
2017-08-21,14.34,3.173605
2017-08-22,14.59,3.228933
2017-08-23,14.83,3.361559
2017-08-24,14.4,3.264089
2017-08-25,14.51,3.289023
2017-08-28,15.64,3.545164
2017-08-29,15.24,3.454495
2017-08-30,15.08,3.418227
2017-08-31,15.29,3.465828
2017-09-01,15.07,3.41596
2017-09-04,14.83,3.361559
2017-09-05,14.85,3.366092
2017-09-06,14.77,3.347958
2017-09-07,14.74,3.341158
2017-09-08,14.79,3.352492
2017-09-11,14.84,3.363825
2017-09-12,14.8,3.354759
2017-09-13,14.9,3.377426
2017-09-14,14.69,3.329825
2017-09-15,14.69,3.329825
2017-09-18,14.7,3.332091
2017-09-19,14.84,3.363825
2017-09-20,14.7,3.332091
2017-09-21,14.7,3.332091
2017-09-22,14.36,3.255022
2017-09-25,13.66,3.096351
2017-09-26,13.36,3.02835
2017-09-27,13.41,3.039683
2017-09-28,13.15,2.980748
2017-09-29,13.48,3.05555
2017-10-09,13.76,3.119019
2017-10-10,13.76,3.119019
2017-10-11,13.74,3.114485
2017-10-12,13.54,3.069151
2017-10-13,13.66,3.096351
2017-10-16,13.99,3.171154
2017-10-17,13.81,3.130352
2017-10-18,13.57,3.075951
2017-10-19,13.3,3.014749
2017-10-20,13.55,3.071417
2017-10-23,13.42,3.04195
2017-10-24,13.37,3.030616
2017-10-25,13.38,3.032883
2017-10-26,13.42,3.04195
2017-10-27,13.45,2.98006
2017-10-30,12.54,2.778435
2017-10-31,12.47,2.762926
2017-11-01,12.67,2.807239
2017-11-02,12.52,2.774004
2017-11-03,12.14,2.689809
2017-11-06,12.17,2.696456
2017-11-07,12.22,2.707534
2017-11-08,12.51,2.771788
2017-11-09,12.36,2.738554
2017-11-10,12.18,2.698672
2017-11-13,12.55,2.780651
2017-11-14,12.2,2.703103
2017-11-15,12.07,2.674299
2017-11-16,11.32,2.508125
2017-11-17,10.88,2.410636
2017-11-20,10.56,2.339735
2017-11-21,10.54,2.335304
2017-11-22,10.57,2.341951
2017-11-23,10.02,2.22009
2017-11-24,9.89,2.191286
2017-11-27,9.7,2.149188
2017-11-28,9.75,2.160267
2017-11-29,10.73,2.377401
2017-11-30,11.8,2.614477
2017-12-01,11.47,2.54136
2017-12-04,11.65,2.581242
2017-12-05,11.68,2.587889
2017-12-06,11.38,2.521419
2017-12-07,11.59,2.567948
2017-12-08,11.63,2.57681
2017-12-11,11.52,2.552438
2017-12-12,10.71,2.37297
2017-12-13,10.59,2.346382
2017-12-14,10.76,2.384048
2017-12-15,10.84,2.401773
2017-12-18,10.4,2.304285
2017-12-19,11.44,2.534713
2017-12-20,11.45,2.536929
2017-12-21,11.69,2.590104
2017-12-22,11.46,2.539144
2017-12-25,11.6,2.570164
2017-12-26,11.88,2.632202
2017-12-27,11.63,2.57681
2017-12-28,11.82,2.618908
2017-12-29,11.72,2.596751
2018-01-02,11.61,2.572379
2018-01-03,11.79,2.612261
2018-01-04,12.25,2.714181
2018-01-05,12.02,2.663221
2018-01-08,12.0,2.65879
2018-01-09,12.12,2.685378
2018-01-10,12.28,2.720828
2018-01-11,12.1,2.680946
2018-01-12,11.77,2.60783
2018-01-15,11.02,2.441655
2018-01-16,11.04,2.446087
2018-01-17,12.14,2.689809
2018-01-18,13.35,2.957904
2018-01-19,14.69,3.254802
2018-01-22,14.54,3.221567
2018-01-23,14.77,3.272527
2018-01-24,13.29,2.94461
2018-01-25,11.96,2.649927
2018-01-26,11.4,2.52585
2018-01-29,10.38,2.299853
2018-01-30,10.59,2.346382
2018-01-31,10.47,2.319794
2018-02-01,9.8,2.171345
2018-02-02,9.54,2.113738
2018-02-05,9.88,2.18907
2018-02-06,9.57,2.120385
2018-02-07,9.94,2.202364
2018-02-08,9.77,2.164698
2018-02-09,8.99,1.991877
2018-02-12,9.21,2.040621
2018-02-13,9.06,2.007386
2018-02-14,8.97,1.987445
2018-02-22,9.18,2.033974
2018-02-23,9.29,2.058346
2018-02-26,9.61,2.129248
2018-02-27,9.78,2.166914
2018-02-28,9.63,2.133679
2018-03-01,9.74,2.158051
2018-03-02,9.8,2.171345
2018-03-05,9.64,2.135894
2018-03-06,9.92,2.197933
2018-03-07,9.72,2.15362
2018-03-08,9.76,2.162482
2018-03-09,9.83,2.177992
2018-03-12,9.9,2.193502
2018-03-13,10.02,2.22009
2018-03-14,9.64,2.135894
2018-03-15,8.9,1.971936
2018-03-16,8.85,1.960858
2018-03-19,8.76,1.940917
2018-03-20,8.84,1.958642
2018-03-21,8.77,1.943132
2018-03-22,8.6,1.905466
2018-03-23,7.75,1.717135
2018-03-26,7.89,1.722675
2018-03-27,8.08,1.764159
2018-03-28,8.49,1.853677
2018-03-29,8.5,1.855861
2018-03-30,8.42,1.838394
2018-04-02,8.28,1.807827
2018-04-03,8.1,1.768526
2018-04-04,8.23,1.79691
2018-04-09,8.33,1.818743
2018-04-10,8.48,1.851494
2018-04-11,8.45,1.844944
2018-04-12,8.34,1.820927
2018-04-13,8.17,1.78381
2018-04-16,7.96,1.737959
2018-04-17,7.92,1.729225
2018-04-18,8.06,1.759793
2018-04-19,8.0,1.746692
2018-04-20,7.69,1.679008
2018-04-23,7.69,1.679008
2018-04-24,8.02,1.674126
2018-04-25,7.93,1.655339
2018-04-26,7.69,1.605241
2018-04-27,7.76,1.619853
2018-05-02,7.68,1.603153
2018-05-03,7.79,1.626115
2018-05-04,7.7,1.607328
2018-05-07,7.8,1.628203
2018-05-08,7.84,1.636552
2018-05-09,7.8,1.628203
2018-05-10,7.89,1.64699
2018-05-11,7.88,1.644902
2018-05-14,7.99,1.667864
2018-05-15,7.92,1.653252
2018-05-16,7.78,1.624028
2018-05-17,7.78,1.624028
2018-05-18,7.69,1.605241
2018-05-21,7.78,1.624028
2018-05-22,7.84,1.636552
2018-05-23,7.69,1.605241
2018-05-24,7.66,1.598979
2018-05-25,7.54,1.573929
2018-05-28,7.36,1.536355
2018-05-29,7.35,1.534268
2018-05-30,7.12,1.486257
2018-05-31,7.2,1.502956
2018-06-01,7.12,1.486257
2018-06-04,7.09,1.479995
2018-06-05,7.15,1.492519
2018-06-06,7.17,1.496694
2018-06-07,7.23,1.509219
2018-06-08,7.0,1.461208
2018-06-11,7.0,1.461208
2018-06-12,7.04,1.469557
2018-06-13,6.77,1.413196
2018-06-14,6.7,1.398584
2018-06-15,6.63,1.383972
2018-06-19,5.97,1.246201
2018-06-20,6.02,1.256639
2018-06-21,5.95,1.242026
2018-06-22,5.99,1.250376
2018-06-25,5.93,1.237852
2018-06-26,5.97,1.246201
2018-06-27,6.01,1.254551
2018-06-28,5.88,1.227414
2018-06-29,6.09,1.271251
2018-07-02,5.93,1.237852
2018-07-03,6.07,1.267076
2018-07-04,5.99,1.250376
2018-07-05,5.81,1.212802
2018-07-06,5.78,1.20654
2018-07-09,5.93,1.237852
2018-07-10,5.95,1.242026
2018-07-11,5.78,1.20654
2018-07-12,5.9,1.231589
2018-07-13,5.85,1.221152
2018-07-16,5.78,1.20654
2018-07-17,5.8,1.210715
2018-07-18,5.73,1.196103
2018-07-19,5.62,1.173141
2018-07-20,6.18,1.290038
2018-07-23,6.27,1.308825
2018-07-24,6.21,1.2963
2018-07-25,6.18,1.290038
2018-07-26,6.12,1.277513
2018-07-27,6.01,1.254551
2018-07-30,6.0,1.252464
2018-07-31,6.13,1.2796
2018-08-01,5.97,1.246201
2018-08-02,5.75,1.200278
2018-08-03,5.67,1.183578
2018-08-06,5.69,1.187753
2018-08-07,5.84,1.219065
2018-08-08,5.72,1.194015
2018-08-09,5.8,1.210715
2018-08-10,5.8,1.210715
2018-08-13,5.75,1.200278
2018-08-14,5.8,1.196471
2018-08-15,5.69,1.173779
2018-08-16,5.74,1.184094
2018-08-17,5.63,1.161402
2018-08-20,5.7,1.175842
2018-08-21,5.74,1.184094
2018-08-22,5.67,1.169653
2018-08-23,5.68,1.171716
2018-08-24,5.83,1.20266
2018-08-27,5.83,1.20266
2018-08-28,5.79,1.194408
2018-08-29,5.77,1.190282
2018-08-30,5.71,1.177905
2018-08-31,5.67,1.169653
2018-09-03,5.69,1.173779
2018-09-04,5.76,1.188219
2018-09-05,5.69,1.173779
2018-09-06,5.69,1.173779
2018-09-07,5.75,1.186156
2018-09-10,5.7,1.175842
2018-09-11,5.74,1.184094
2018-09-12,5.75,1.186156
2018-09-13,5.77,1.190282
2018-09-14,5.71,1.177905
2018-09-17,5.6,1.155213
2018-09-18,5.69,1.173779
2018-09-19,5.74,1.184094
2018-09-20,5.74,1.184094
2018-09-21,5.91,1.219163
2018-09-25,5.79,1.194408
2018-09-26,5.77,1.190282
2018-09-27,5.66,1.167591
2018-09-28,5.76,1.188219
2018-10-08,5.59,1.15315
2018-10-09,5.59,1.15315
2018-10-10,5.59,1.15315
2018-10-11,5.03,1.037629
2018-10-12,5.06,1.043818
2018-10-15,4.96,1.023189
2018-10-16,4.92,1.014937
2018-10-17,4.94,1.019063
2018-10-18,4.77,0.983994
2018-10-19,4.88,1.006686
2018-10-22,5.37,1.107767
2018-10-23,5.2,1.072698
2018-10-24,5.64,1.163465
2018-10-25,6.16,1.270735
2018-10-26,5.93,1.223288
2018-10-29,5.82,1.200597
2018-10-30,6.22,1.255643
2018-10-31,6.1,1.231418
2018-11-01,6.03,1.217287
2018-11-02,6.26,1.263718
2018-11-05,6.19,1.249587
2018-11-06,6.08,1.227381
2018-11-07,5.98,1.207194
2018-11-08,5.95,1.201137
2018-11-09,5.87,1.184988
2018-11-12,5.97,1.205175
2018-11-13,6.13,1.237474
2018-11-14,5.96,1.203156
2018-11-15,6.22,1.255643
2018-11-16,6.32,1.27583
2018-11-19,6.63,1.33841
2018-11-20,6.29,1.269774
2018-11-21,6.33,1.277849
2018-11-22,6.19,1.249587
2018-11-23,6.04,1.219306
2018-11-26,6.05,1.221325
2018-11-27,5.97,1.205175
