date,close,pb
2016-08-16,12.23,1.830208
2016-08-17,13.45,2.01278
2016-08-18,14.8,2.214806
2016-08-19,16.28,2.436287
2016-08-22,17.91,2.680215
2016-08-23,19.7,2.948087
2016-08-24,20.56,3.076785
2016-08-25,20.77,3.108211
2016-08-26,19.58,2.930129
2016-08-29,18.67,2.793948
2016-08-30,18.62,2.786466
2016-08-31,19.39,2.901696
2016-09-01,18.62,2.786466
2016-09-02,18.56,2.777487
2016-09-05,17.9,2.678719
2016-09-06,18.02,2.696676
2016-09-07,17.71,2.650285
2016-09-08,17.75,2.656271
2016-09-09,17.53,2.623348
2016-09-12,16.98,2.541041
2016-09-13,17.3,2.588929
2016-09-14,17.12,2.561992
2016-09-19,17.28,2.585936
2016-09-20,17.01,2.545531
2016-09-21,16.9,2.529069
2016-09-22,16.92,2.532062
2016-09-23,16.38,2.451252
2016-09-26,15.61,2.336022
2016-09-27,15.55,2.327043
2016-09-28,15.3,2.289631
2016-09-29,15.29,2.288134
2016-09-30,15.05,2.252219
2016-10-10,15.42,2.307589
2016-10-11,15.46,2.313575
2016-10-12,15.32,2.292624
2016-10-13,15.25,2.282148
2016-10-14,15.34,2.295617
2016-10-17,14.87,2.225282
2016-10-18,15.14,2.265687
2016-10-19,14.99,2.24324
2016-10-20,15.04,2.250722
2016-10-21,15.15,2.267184
2016-10-24,15.56,2.32854
2016-10-25,15.57,2.330036
2016-10-26,15.28,2.286638
2016-10-27,15.31,2.291127
2016-10-28,15.72,1.75982
2016-10-31,16.07,1.799002
2016-11-01,15.97,1.787807
2016-11-02,15.79,1.767656
2016-11-03,15.9,1.779971
2016-11-04,15.68,1.755342
2016-11-07,15.67,1.754223
2016-11-08,15.87,1.776612
2016-11-09,15.52,1.737431
2016-11-10,16.04,1.795643
2016-11-11,16.34,1.829228
2016-11-14,16.59,1.857215
2016-11-15,16.34,1.829228
2016-11-16,16.26,1.820272
2016-11-17,16.39,1.834825
2016-11-18,16.18,1.811316
2016-11-21,16.26,1.820272
2016-11-22,16.35,1.830347
2016-11-23,16.4,1.835945
2016-11-24,16.72,1.871768
2016-11-25,16.78,1.878485
2016-11-28,17.36,1.943415
2016-11-29,17.14,1.918786
2016-11-30,16.59,1.857215
2016-12-01,16.87,1.88856
2016-12-02,16.64,1.862812
2016-12-05,16.35,1.830347
2016-12-06,16.32,1.826989
2016-12-07,16.66,1.865051
2016-12-08,16.89,1.890799
2016-12-09,17.42,1.950131
2016-12-12,17.35,1.942295
2016-12-13,17.25,1.9311
2016-12-14,17.91,2.004986
2016-12-15,17.25,1.9311
2016-12-16,17.22,1.927742
2016-12-19,16.78,1.878485
2016-12-20,16.07,1.799002
2016-12-21,16.27,1.821391
2016-12-22,16.4,1.835945
2016-12-23,15.79,1.767656
2016-12-26,16.13,1.805719
2016-12-27,16.03,1.794524
2016-12-28,15.76,1.764298
2016-12-29,15.73,1.76094
2016-12-30,15.78,1.766537
2017-01-03,16.27,1.821391
2017-01-04,16.32,1.826989
2017-01-05,16.3,1.82475
2017-01-06,15.88,1.777732
2017-01-09,15.97,1.787807
2017-01-10,15.84,1.773254
2017-01-11,15.68,1.755342
2017-01-12,15.18,1.699368
2017-01-13,15.2,1.701607
2017-01-16,15.27,1.709444
2017-01-17,15.26,1.708324
2017-01-18,15.32,1.715041
2017-01-19,15.3,1.712802
2017-01-20,15.53,1.73855
2017-01-23,15.48,1.732953
2017-01-24,15.5,1.735192
2017-01-25,15.51,1.736311
2017-01-26,15.99,1.790046
2017-02-03,15.76,1.764298
2017-02-06,15.97,1.787807
2017-02-07,15.89,1.778851
2017-02-08,16.09,1.801241
2017-02-09,16.18,1.811316
2017-02-10,16.34,1.829228
2017-02-13,16.96,1.898635
2017-02-14,16.82,1.882963
2017-02-15,17.04,1.907591
2017-02-16,17.39,1.946773
2017-02-17,16.74,1.874007
2017-02-20,17.88,2.001627
2017-02-21,17.64,1.97476
2017-02-22,17.55,1.964685
2017-02-23,17.8,1.992672
2017-02-24,17.69,1.980357
2017-02-27,17.38,1.945653
2017-02-28,18.06,2.021778
2017-03-01,17.68,1.979238
2017-03-02,17.86,1.999388
2017-03-03,17.37,1.944534
2017-03-06,17.57,1.966924
2017-03-07,18.0,2.015061
2017-03-08,17.94,2.008344
2017-03-09,17.78,1.990433
2017-03-10,17.41,1.949012
2017-03-13,17.46,1.954609
2017-03-14,17.33,1.940056
2017-03-15,17.34,1.941176
2017-03-16,17.9,2.003866
2017-03-17,17.42,1.950131
2017-03-20,17.56,1.965804
2017-03-21,17.51,1.960207
2017-03-22,17.11,1.915428
2017-03-23,17.17,1.922144
2017-03-24,17.03,1.906472
2017-03-27,17.15,1.919905
2017-03-28,17.26,1.93222
2017-03-29,16.96,1.898635
2017-03-30,16.65,1.863932
2017-03-31,17.49,1.957968
2017-04-05,17.11,1.915428
2017-04-06,17.07,1.91095
2017-04-07,17.0,1.903113
2017-04-10,16.83,1.884082
2017-04-11,17.12,1.916547
2017-04-12,16.9,1.891919
2017-04-13,16.84,1.885202
2017-04-14,16.34,1.829228
2017-04-17,15.9,1.729063
2017-04-18,15.67,1.704052
2017-04-19,15.87,1.725801
2017-04-20,15.53,1.688827
2017-04-21,15.69,1.706227
2017-04-24,15.68,1.705139
2017-04-25,15.97,1.736676
2017-04-26,15.91,1.730151
2017-04-27,15.98,1.737763
2017-04-28,15.71,1.708402
2017-05-02,15.67,1.637445
2017-05-03,15.71,1.641625
2017-05-04,15.61,1.631175
2017-05-05,15.2,1.588332
2017-05-08,14.83,1.549669
2017-05-09,15.37,1.606096
2017-05-10,15.78,1.64894
2017-05-11,15.86,1.657299
2017-05-12,16.17,1.689693
2017-05-15,15.99,1.670884
2017-05-16,15.93,1.664614
2017-05-17,15.92,1.663569
2017-05-18,15.38,1.607141
2017-05-19,15.32,1.600872
2017-05-22,15.05,1.572658
2017-05-23,15.41,1.610276
2017-05-24,15.15,1.583107
2017-05-25,15.65,1.635355
2017-05-26,15.48,1.617591
2017-05-31,15.35,1.604007
2017-06-01,15.57,1.626996
2017-06-02,15.88,1.659389
2017-06-05,15.73,1.643715
2017-06-06,15.79,1.649985
2017-06-07,16.01,1.672974
2017-06-08,15.84,1.655209
2017-06-09,15.78,1.64894
2017-06-12,15.75,1.645805
2017-06-13,15.83,1.654164
2017-06-14,15.26,1.594602
2017-06-15,15.34,1.602962
2017-06-16,15.15,1.583107
2017-06-19,15.28,1.596692
2017-06-20,15.25,1.593557
2017-06-21,15.36,1.605052
2017-06-22,15.92,1.663569
2017-06-23,15.89,1.660434
2017-06-26,15.89,1.660434
2017-06-27,16.05,1.677153
2017-06-28,15.93,1.664614
2017-06-29,15.92,1.663569
2017-06-30,15.81,1.652075
2017-07-03,15.86,1.657299
2017-07-04,15.6,1.63013
2017-07-05,15.75,1.645805
2017-07-06,15.59,1.629086
2017-07-07,15.64,1.63431
2017-07-10,15.57,1.626996
2017-07-11,15.81,1.652075
2017-07-12,15.67,1.637445
2017-07-13,15.98,1.669839
2017-07-14,16.02,1.674019
2017-07-17,16.25,1.698053
2017-07-18,16.16,1.688648
2017-07-19,16.42,1.715817
2017-07-20,16.32,1.705367
2017-07-21,16.07,1.679243
2017-07-24,16.17,1.689693
2017-07-25,15.88,1.659389
2017-07-26,15.71,1.641625
2017-07-27,15.76,1.64685
2017-07-28,15.71,1.641625
2017-07-31,15.44,1.613411
2017-08-01,15.64,1.63431
2017-08-02,15.62,1.63222
2017-08-03,15.41,1.610276
2017-08-04,15.34,1.602962
2017-08-07,15.44,1.613411
2017-08-08,15.38,1.607141
2017-08-09,15.2,1.588332
2017-08-10,15.27,1.595647
2017-08-11,14.94,1.561163
2017-08-14,14.99,1.566388
2017-08-15,15.03,1.570568
2017-08-16,15.08,1.575793
2017-08-17,15.09,1.576838
2017-08-18,15.15,1.583107
2017-08-21,15.21,1.589377
2017-08-22,15.13,1.581018
2017-08-23,15.34,1.602962
2017-08-24,15.23,1.591467
2017-08-25,15.56,1.625951
2017-08-28,15.83,1.654164
2017-08-29,15.88,1.63941
2017-08-30,15.72,1.622892
2017-08-31,15.76,1.627022
2017-09-01,15.62,1.612569
2017-09-04,15.7,1.620828
2017-09-05,15.9,1.641475
2017-09-06,15.7,1.620828
2017-09-07,15.47,1.597083
2017-09-08,15.53,1.603277
2017-09-11,15.53,1.603277
2017-09-12,15.48,1.598115
2017-09-13,15.33,1.58263
2017-09-14,15.29,1.5785
2017-09-15,15.36,1.585727
2017-09-18,15.35,1.584695
2017-09-19,15.35,1.584695
2017-09-20,15.38,1.587792
2017-09-21,15.34,1.583662
2017-09-22,15.14,1.563015
2017-09-25,14.89,1.537205
2017-09-26,14.88,1.536173
2017-09-27,14.79,1.526882
2017-09-28,14.7,1.51759
2017-09-29,14.71,1.518623
2017-10-09,14.92,1.540303
2017-10-10,14.99,1.547529
2017-10-11,14.97,1.545464
2017-10-12,14.91,1.53927
2017-10-13,14.86,1.534108
2017-10-16,14.83,1.531011
2017-10-17,14.86,1.534108
2017-10-18,14.79,1.526882
2017-10-19,14.58,1.505202
2017-10-20,14.62,1.509331
2017-10-23,14.66,1.513461
2017-10-24,14.63,1.510364
2017-10-25,14.73,1.520687
2017-10-26,14.75,1.522752
2017-10-27,14.87,1.535141
2017-10-30,14.69,1.516558
2017-10-31,14.8,1.44446
2017-11-01,14.87,1.451292
2017-11-02,14.77,1.441532
2017-11-03,14.54,1.419084
2017-11-06,14.43,1.408348
2017-11-07,14.65,1.42982
2017-11-08,14.7,1.4347
2017-11-09,14.71,1.435676
2017-11-10,14.56,1.421036
2017-11-13,15.06,1.469836
2017-11-14,14.89,1.453244
2017-11-15,14.95,1.4591
2017-11-16,14.6,1.42494
2017-11-17,14.64,1.428844
2017-11-20,14.81,1.445436
2017-11-21,15.0,1.46398
2017-11-22,15.02,1.465932
2017-11-23,14.69,1.433724
2017-11-24,14.69,1.433724
2017-11-27,14.49,1.414204
2017-11-28,14.53,1.418108
2017-11-29,14.39,1.404444
2017-11-30,14.39,1.404444
2017-12-01,14.35,1.400541
2017-12-04,14.17,1.382973
2017-12-05,14.16,1.381997
2017-12-06,14.15,1.381021
2017-12-07,14.13,1.379069
2017-12-08,14.26,1.391757
2017-12-11,14.4,1.40542
2017-12-12,14.11,1.377117
2017-12-13,14.14,1.380045
2017-12-14,14.03,1.369309
2017-12-15,13.69,1.336125
2017-12-18,13.58,1.32539
2017-12-19,13.76,1.342957
2017-12-20,13.55,1.322462
2017-12-21,13.57,1.324414
2017-12-22,13.55,1.322462
2017-12-25,13.49,1.316606
2017-12-26,13.58,1.32539
2017-12-27,13.42,1.309774
2017-12-28,13.34,1.301966
2017-12-29,13.36,1.303918
2018-01-02,13.64,1.331245
2018-01-03,13.71,1.338077
2018-01-04,13.95,1.361501
2018-01-05,13.94,1.360525
2018-01-08,14.05,1.371261
2018-01-09,14.05,1.371261
2018-01-10,14.15,1.381021
2018-01-11,14.05,1.371261
2018-01-12,14.07,1.373213
2018-01-15,14.32,1.397613
2018-01-16,14.65,1.42982
2018-01-17,14.71,1.435676
2018-01-18,14.83,1.447388
2018-01-19,15.29,1.492283
2018-01-22,14.99,1.463004
2018-01-23,15.29,1.492283
2018-01-24,15.38,1.501067
2018-01-25,15.68,1.530347
2018-01-26,15.69,1.531323
2018-01-29,16.96,1.655273
2018-01-30,17.01,1.660153
2018-01-31,17.34,1.69236
2018-02-01,16.62,1.622089
2018-02-02,16.78,1.637705
2018-02-05,17.5,1.707976
2018-02-06,16.75,1.634777
2018-02-07,16.28,1.588906
2018-02-08,16.15,1.576218
2018-02-09,15.16,1.479595
2018-02-12,15.06,1.469836
2018-02-13,15.17,1.480571
2018-02-14,15.02,1.465932
2018-02-22,15.33,1.496187
2018-02-23,15.43,1.505947
2018-02-26,15.62,1.524491
2018-02-27,15.32,1.495211
2018-02-28,15.24,1.487403
2018-03-01,15.28,1.491307
2018-03-02,15.11,1.474715
2018-03-05,15.02,1.465932
2018-03-06,15.28,1.491307
2018-03-07,15.21,1.484475
2018-03-08,15.21,1.484475
2018-03-09,15.25,1.488379
2018-03-12,15.24,1.487403
2018-03-13,15.14,1.477643
2018-03-14,14.92,1.456172
2018-03-15,14.75,1.43958
2018-03-16,14.59,1.423964
2018-03-19,14.67,1.431772
2018-03-20,14.76,1.440556
2018-03-21,14.76,1.440556
2018-03-22,14.75,1.43958
2018-03-23,14.46,1.411276
2018-03-26,14.33,1.398589
2018-03-27,14.4,1.40542
2018-03-28,14.4,1.40542
2018-03-29,14.52,1.417132
2018-03-30,14.37,1.402492
2018-04-02,14.56,1.421036
2018-04-03,14.64,1.428844
2018-04-04,14.56,1.421036
2018-04-09,14.49,1.414204
2018-04-10,14.86,1.450316
2018-04-11,14.95,1.4591
2018-04-12,14.81,1.445436
2018-04-13,14.73,1.437628
2018-04-16,14.38,1.403468
2018-04-17,14.27,1.392733
2018-04-18,14.37,1.402492
2018-04-19,14.42,1.407372
2018-04-20,14.26,1.391757
2018-04-23,14.26,1.391757
2018-04-24,14.46,1.411276
2018-04-25,14.28,1.393709
2018-04-26,14.28,1.393709
2018-04-27,14.43,1.408348
2018-05-02,13.67,1.207148
2018-05-03,13.65,1.205382
2018-05-04,13.64,1.204499
2018-05-07,13.72,1.211564
2018-05-08,13.77,1.215979
2018-05-09,13.68,1.208032
2018-05-10,13.63,1.203616
2018-05-11,13.6,1.200967
2018-05-14,13.76,1.215096
2018-05-15,13.8,1.218628
2018-05-16,13.74,1.21333
2018-05-17,13.75,1.214213
2018-05-18,13.84,1.222161
2018-05-21,13.84,1.222161
2018-05-22,13.78,1.216862
2018-05-23,13.54,1.195669
2018-05-24,13.52,1.193903
2018-05-25,13.53,1.194786
2018-05-28,13.44,1.186838
2018-05-29,13.5,1.192136
2018-05-30,13.2,1.165644
2018-05-31,13.33,1.177124
2018-06-01,13.25,1.17006
2018-06-04,13.38,1.18154
2018-06-05,13.42,1.185072
2018-06-06,13.33,1.177124
2018-06-07,13.38,1.18154
2018-06-08,13.11,1.157697
2018-06-11,13.08,1.155048
2018-06-12,13.11,1.157697
2018-06-13,13.0,1.147983
2018-06-14,12.98,1.146217
2018-06-15,13.04,1.151515
2018-06-19,13.03,1.150632
