requested_date,stock_code,stock_name,market_date,financial_report_date,current_price,daily_change_pct,bps,eps,roe,net_profit,profit_growth_yoy,dividend_per_share,payout_ratio,dividend_yield,pb_current,pe_current,nim,npl_ratio,provision_coverage,provision_coverage_report_date,provision_coverage_source,cet1_ratio,capital_adequacy_ratio,net_interest_spread,loan_provision_ratio,loan_to_deposit_ratio,bank_special_metrics_report_date,bank_special_metrics_source,risk_free_rate,equity_risk_premium,beta,long_term_growth,roe_trend,nim_change,npl_ratio_change,provision_coverage_change,dividend_stable
2026-07-04,sz.001227,兰州银行,2026-07-03,2026-03-31,2.04,0.0,5.404073717923246,0.322707,0.059764,547941132.24,-0.04214,0.131,0.40594099291307595,0.06421568627450981,0.377493,6.3215238591043885,0.0139,0.0178,1.896,2026-03-31,AKShare / Eastmoney financial indicators,0.0855,0.1202,0.0138,0.0338,0.7335227800985398,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
