requested_date,stock_code,stock_name,market_date,financial_report_date,current_price,daily_change_pct,bps,eps,roe,net_profit,profit_growth_yoy,dividend_per_share,payout_ratio,dividend_yield,pb_current,pe_current,nim,npl_ratio,provision_coverage,provision_coverage_report_date,provision_coverage_source,cet1_ratio,capital_adequacy_ratio,net_interest_spread,loan_provision_ratio,loan_to_deposit_ratio,bank_special_metrics_report_date,bank_special_metrics_source,risk_free_rate,equity_risk_premium,beta,long_term_growth,roe_trend,nim_change,npl_ratio_change,provision_coverage_change,dividend_stable
2026-02-05,sz.000001,平安银行,2026-02-05,2025-09-30,11.09,0.010938924339106482,23.08454480358362,2.2219,0.100948,38339000000.0,-0.034987,0.598,0.26913902515864796,0.053922452660054104,0.480408,4.991223727440478,0.0179,0.0105,2.296,2025-09-30,AKShare / Eastmoney financial indicators,0.09519999999999999,0.1348,0.0177,0.0241,0.9614054186339911,2025-09-30,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-06-24,sz.000001,平安银行,2026-06-24,2026-03-31,10.51,,23.91451754565602,2.218911,0.10608,14523000000.0,0.030292,0.596,0.2686002277693878,0.05670789724072312,0.439482,4.736557707812526,0.015,0.015,2.0,,,0.11,0.15,,,,,,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-06-25,sz.000001,平安银行,2026-06-25,2026-03-31,10.42,,23.914495351361772,2.218911,0.10608,14523000000.0,0.030292,0.596,0.2686002277693878,0.05719769673704415,0.435719,4.6959972707332565,0.0179,0.0105,2.1959,2026-03-31,AKShare / Eastmoney financial indicators,0.0951,0.1346,0.0179,0.0231,0.9358268013234461,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-07-02,sz.000001,平安银行,2026-07-02,2026-03-31,10.28,0.011811023622047223,23.91448478010538,2.218911,0.10608,14523000000.0,0.030292,0.596,0.2686002277693878,0.05797665369649806,0.429865,4.632903257498836,0.0179,0.0105,2.1959,2026-03-31,AKShare / Eastmoney financial indicators,0.0951,0.1346,0.0179,0.0231,0.9358268013234461,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-07-04,sz.000001,平安银行,2026-07-03,2026-03-31,10.29,0.0009727626459143934,23.914493484520648,2.218911,0.10608,14523000000.0,0.030292,0.596,0.2686002277693878,0.057920310981535474,0.430283,4.637409972729866,0.0179,0.0105,2.1959,2026-03-31,AKShare / Eastmoney financial indicators,0.0951,0.1346,0.0179,0.0231,0.9358268013234461,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
