requested_date,stock_code,stock_name,market_date,financial_report_date,current_price,daily_change_pct,bps,eps,roe,net_profit,profit_growth_yoy,dividend_per_share,payout_ratio,dividend_yield,pb_current,pe_current,nim,npl_ratio,provision_coverage,provision_coverage_report_date,provision_coverage_source,cet1_ratio,capital_adequacy_ratio,net_interest_spread,loan_provision_ratio,loan_to_deposit_ratio,bank_special_metrics_report_date,bank_special_metrics_source,risk_free_rate,equity_risk_premium,beta,long_term_growth,roe_trend,nim_change,npl_ratio_change,provision_coverage_change,dividend_stable
2026-02-05,sz.002807,江阴银行,2026-02-05,2025-09-30,4.66,0.01969365426695835,7.7797755885333455,0.888793,0.09033066666666667,1257893000.0,0.117068,0.30000000000000004,0.33753641174041654,0.06437768240343349,0.598989,5.243065595701136,0.015600000000000001,0.0085,3.7191,2025-09-30,AKShare / Eastmoney financial indicators,0.1377,0.1492,0.0139,0.0316,0.799384218466735,2025-09-30,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
2026-07-04,sz.002807,江阴银行,2026-07-03,2026-03-31,3.85,0.005221932114882533,7.371256693962654,0.836275,0.074108,359290000.0,0.019656,0.22,0.2630713581058862,0.05714285714285714,0.522299,4.603748766853009,0.0154,0.008199999999999999,3.3016,2026-03-31,AKShare / Eastmoney financial indicators,0.13390000000000002,0.1454,0.013999999999999999,0.027000000000000003,0.8066693298934433,2026-03-31,AKShare / Eastmoney financial indicators,0.02,0.06,0.8,0.03,0.0,0.0,0.0,0.0,True
