date,close,pb
2016-06-17,17.77,1.113272
2016-06-20,17.85,1.118284
2016-06-21,17.78,1.113899
2016-06-22,17.89,1.12079
2016-06-23,15.72,1.083326
2016-06-24,15.28,1.053004
2016-06-27,15.31,1.055071
2016-06-28,15.28,1.053004
2016-06-29,15.5,1.068165
2016-06-30,15.57,1.072989
2016-07-01,15.92,1.097109
2016-07-04,15.93,1.097798
2016-07-05,15.79,1.08815
2016-07-06,15.64,1.077813
2016-07-07,15.57,1.072989
2016-07-08,15.45,1.064719
2016-07-11,15.43,1.063341
2016-07-12,15.64,1.077813
2016-07-13,15.79,1.08815
2016-07-14,15.7,1.081948
2016-07-15,15.71,1.082637
2016-07-18,15.77,1.086772
2016-07-19,15.73,1.084015
2016-07-20,15.75,1.085393
2016-07-21,15.83,1.090907
2016-07-22,15.63,1.077124
2016-07-25,15.69,1.081259
2016-07-26,15.74,1.084704
2016-07-27,15.87,1.093663
2016-07-28,15.68,1.080569
2016-07-29,15.7,1.081948
2016-08-01,15.8,1.088839
2016-08-02,15.75,1.085393
2016-08-03,15.67,1.07988
2016-08-04,15.59,1.074367
2016-08-05,15.73,1.084015
2016-08-08,15.74,1.084704
2016-08-09,15.79,1.08815
2016-08-10,15.83,1.090907
2016-08-11,16.07,1.101051
2016-08-12,16.36,1.12092
2016-08-15,16.94,1.16066
2016-08-16,16.7,1.144216
2016-08-17,16.64,1.140105
2016-08-18,16.44,1.126402
2016-08-19,16.42,1.125031
2016-08-22,16.41,1.124346
2016-08-23,16.4,1.123661
2016-08-24,16.39,1.122976
2016-08-25,16.34,1.11955
2016-08-26,16.34,1.11955
2016-08-29,16.23,1.112013
2016-08-30,16.4,1.123661
2016-08-31,16.48,1.129142
2016-09-01,16.41,1.124346
2016-09-02,16.48,1.129142
2016-09-05,16.49,1.129828
2016-09-06,16.41,1.124346
2016-09-07,16.48,1.129142
2016-09-08,16.6,1.137364
2016-09-09,16.56,1.134624
2016-09-12,16.4,1.123661
2016-09-13,16.45,1.127087
2016-09-14,16.4,1.123661
2016-09-19,16.46,1.127772
2016-09-20,16.46,1.127772
2016-09-21,16.45,1.127087
2016-09-22,16.53,1.132568
2016-09-23,16.48,1.129142
2016-09-26,16.48,1.129142
2016-09-27,16.48,1.129142
2016-09-28,16.48,1.129142
2016-09-29,16.5,1.130513
2016-09-30,16.49,1.129828
2016-10-10,16.55,1.133938
2016-10-11,16.57,1.135309
2016-10-12,16.51,1.131198
2016-10-13,16.43,1.125717
2016-10-14,16.46,1.127772
